Number,Type,Congress,Title,Url,Sponsor,Subject,Text Access
7893,HR,118,"To designate the facility of the United States Postal Service located at 306 Pickens Street in Marion, Alabama, as the ""Albert Turner, Sr. Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/7893?format=xml,"Rep. Sewell, Terri A. [D-AL-7]",Government Operations and Politics,https://www.congress.gov/118/bills/hr7893/BILLS-118hr7893enr.xml
7607,HR,118,"To designate the facility of the United States Postal Service located at Block 1025, Lots 18 & 19, Northeast Corner of US Route 9 South and Main Street in the Township of Middle, County of Cape May, New Jersey, as the ""George Henry White Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/7607?format=xml,"Rep. Van Drew, Jefferson [R-NJ-2]",Government Operations and Politics,https://www.congress.gov/118/bills/hr7607/BILLS-118hr7607enr.xml
7606,HR,118,"To designate the facility of the United States Postal Service located at 1087 Route 47 South in Rio Grande, New Jersey, as the ""Carlton H. Hand Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/7606?format=xml,"Rep. Van Drew, Jefferson [R-NJ-2]",Government Operations and Politics,https://www.congress.gov/118/bills/hr7606/BILLS-118hr7606enr.xml
7508,HR,118,"To designate the facility of the United States Postal Service located at 1285 Emancipation Highway in Fredericksburg, Virginia, as the ""Gladys P. Todd Post Office"".",https://api.congress.gov/v3/bill/118/hr/7508?format=xml,"Rep. Spanberger, Abigail Davis [D-VA-7]",Government Operations and Politics,https://www.congress.gov/118/bills/hr7508/BILLS-118hr7508enr.xml
7507,HR,118,"To designate the facility of the United States Postal Service located at 203 East 6th Street in Lexington, Nebraska, as the ‘William E. and Elsie L. Barrett Post Office Building.",https://api.congress.gov/v3/bill/118/hr/7507?format=xml,"Rep. Smith, Adrian [R-NE-3]",Government Operations and Politics,https://www.congress.gov/118/bills/hr7507/BILLS-118hr7507enr.xml
7417,HR,118,"To designate the facility of the United States Postal Service located at 135 West Spring Street in Titusville, Pennsylvania, as the ""Edwin L. Drake Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/7417?format=xml,"Rep. Kelly, Mike [R-PA-16]",Government Operations and Politics,https://www.congress.gov/118/bills/hr7417/BILLS-118hr7417enr.xml
7385,HR,118,"To designate the facility of the United States Postal Service located at 29 Franklin Street in Petersburg, Virginia, as the ""John Mercer Langston Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/7385?format=xml,"Rep. McClellan, Jennifer L. [D-VA-4]",Government Operations and Politics,https://www.congress.gov/118/bills/hr7385/BILLS-118hr7385enr.xml
7365,HR,118,VETS Safe Travel Act,https://api.congress.gov/v3/bill/118/hr/7365?format=xml,"Rep. Gosar, Paul A. [R-AZ-9]",Transportation and Public Works,https://www.congress.gov/118/bills/hr7365/BILLS-118hr7365enr.xml
7180,HR,118,"To designate the facility of the United States Postal Service located at 80 1st Street in Kingsland, Arkansas, as the ""Kingsland 'Johnny Cash' Post Office"".",https://api.congress.gov/v3/bill/118/hr/7180?format=xml,"Rep. Westerman, Bruce [R-AR-4]",Government Operations and Politics,https://www.congress.gov/118/bills/hr7180/BILLS-118hr7180enr.xml
7158,HR,118,"To designate the facility of the United States Postal Service located at 201 East Battles Road in Santa Maria, California, as the ""Larry Lavagnino Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/7158?format=xml,"Rep. Carbajal, Salud O. [D-CA-24]",Government Operations and Politics,https://www.congress.gov/118/bills/hr7158/BILLS-118hr7158enr.xml
6852,HR,118,Holcombe Rucker Park National Commemorative Site Act,https://api.congress.gov/v3/bill/118/hr/6852?format=xml,"Rep. Espaillat, Adriano [D-NY-13]",Public Lands and Natural Resources,https://www.congress.gov/118/bills/hr6852/BILLS-118hr6852enr.xml
6395,HR,118,Recognizing the Importance of Critical Minerals in Healthcare Act of 2023,https://api.congress.gov/v3/bill/118/hr/6395?format=xml,"Rep. Curtis, John R. [R-UT-3]",Public Lands and Natural Resources,https://www.congress.gov/118/bills/hr6395/BILLS-118hr6395enr.xml
6062,HR,118,"To restore the ability of the people of American Samoa to approve amendments to the territorial constitution based on majority rule in a democratic act of self-determination, as authorized pursuant to an Act of Congress delegating administration of Federal territorial law in the territory to the President, and to the Secretary of the Interior under Executive Order 10264, dated June 29, 1951, under which the Constitution of American Samoa was approved and may be amended without requirement for further congressional action, subject to the authority of Congress under the Territorial Clause in article IV, section 3, clause 2 of the United States Constitution.",https://api.congress.gov/v3/bill/118/hr/6062?format=xml,"Del. Radewagen, Aumua Amata Coleman [R-AS-At Large]",Public Lands and Natural Resources,https://www.congress.gov/118/bills/hr6062/BILLS-118hr6062enr.xml
5887,HR,118,Government Service Delivery Improvement Act,https://api.congress.gov/v3/bill/118/hr/5887?format=xml,"Rep. Khanna, Ro [D-CA-17]",Government Operations and Politics,https://www.congress.gov/118/bills/hr5887/BILLS-118hr5887enr.xml
5443,HR,118,AACE Act,https://api.congress.gov/v3/bill/118/hr/5443?format=xml,"Rep. Lee, Susie [D-NV-3]",Public Lands and Natural Resources,https://www.congress.gov/118/bills/hr5443/BILLS-118hr5443enr.xml
3391,HR,118,Gabriella Miller Kids First Research Act 2.0,https://api.congress.gov/v3/bill/118/hr/3391?format=xml,"Rep. Wexton, Jennifer [D-VA-10]",Health,https://www.congress.gov/118/bills/hr3391/BILLS-118hr3391enr.xml
2997,HR,118,CONVEY Act,https://api.congress.gov/v3/bill/118/hr/2997?format=xml,"Rep. Boebert, Lauren [R-CO-3]",Public Lands and Natural Resources,https://www.congress.gov/118/bills/hr2997/BILLS-118hr2997enr.xml
1318,HR,118,Women’s Suffrage National Monument Location Act,https://api.congress.gov/v3/bill/118/hr/1318?format=xml,"Rep. Neguse, Joe [D-CO-2]",Public Lands and Natural Resources,https://www.congress.gov/118/bills/hr1318/BILLS-118hr1318enr.xml
670,HR,118,Think Differently Database Act,https://api.congress.gov/v3/bill/118/hr/670?format=xml,"Rep. Molinaro, Marcus J. [R-NY-19]",Health,https://www.congress.gov/118/bills/hr670/BILLS-118hr670enr.xml
1505,HR,118,No Stolen Trademarks Honored in America Act of 2023,https://api.congress.gov/v3/bill/118/hr/1505?format=xml,"Rep. Issa, Darrell E. [R-CA-48]",Commerce,https://www.congress.gov/118/bills/hr1505/BILLS-118hr1505enr.xml
6983,HR,118,"To designate the facility of the United States Postal Service located at 15 South Valdosta Road in Lakeland, Georgia, as the ""Nell Patten Roquemore Post Office"".",https://api.congress.gov/v3/bill/118/hr/6983?format=xml,"Rep. Scott, Austin [R-GA-8]",Government Operations and Politics,https://www.congress.gov/118/bills/hr6983/BILLS-118hr6983enr.xml
6810,HR,118,"To designate the facility of the United States Postal Service located at 518 North Ridgewood Drive in Sebring, Florida, as the ""U.S. Army Air Corps Major Thomas B. McGuire Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/6810?format=xml,"Rep. Franklin, Scott [R-FL-18]",Government Operations and Politics,https://www.congress.gov/118/bills/hr6810/BILLS-118hr6810enr.xml
6750,HR,118,"To designate the facility of the United States Postal Service located at 501 Mercer Street Southwest in Wilson, North Carolina, as the ""Milton F. Fitch, Sr. Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/6750?format=xml,"Rep. Davis, Donald G. [D-NC-1]",Government Operations and Politics,https://www.congress.gov/118/bills/hr6750/BILLS-118hr6750enr.xml
6633,HR,118,"To designate the facility of the United States Postal Service located at 9355 113th Street in Seminole, Florida, as the ""Army SSG Ryan Christian Knauss Memorial Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/6633?format=xml,"Rep. Luna, Anna Paulina [R-FL-13]",Government Operations and Politics,https://www.congress.gov/118/bills/hr6633/BILLS-118hr6633enr.xml
6244,HR,118,"To designate the facility of the United States Postal Service located at 1535 East Los Ebanos Boulevard in Brownsville, Texas, as the ""1st Lieutenant Andres Zermeno Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/6244?format=xml,"Rep. Gonzalez, Vicente [D-TX-34]",Government Operations and Politics,https://www.congress.gov/118/bills/hr6244/BILLS-118hr6244enr.xml
6188,HR,118,"To designate the facility of the United States Postal Service located at 420 Highway 17 North in Surfside Beach, South Carolina, as the ""Nancy Yount Childs Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/6188?format=xml,"Rep. Fry, Russell [R-SC-7]",Government Operations and Politics,https://www.congress.gov/118/bills/hr6188/BILLS-118hr6188enr.xml
6162,HR,118,"To designate the facility of the United States Postal Service located at 379 North Oates Street in Dothan, Alabama, as the ""LaBruce 'Bruce' Tidwell Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/6162?format=xml,"Rep. Moore, Barry [R-AL-2]",Government Operations and Politics,https://www.congress.gov/118/bills/hr6162/BILLS-118hr6162enr.xml
6116,HR,118,"To designate the facility of the United States Postal Service located at 14280 South Military Trail in Delray Beach, Florida, as the ""Benjamin Berell Ferencz Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/6116?format=xml,"Rep. Frankel, Lois [D-FL-22]",Government Operations and Politics,https://www.congress.gov/118/bills/hr6116/BILLS-118hr6116enr.xml
5867,HR,118,"To designate the facility of the United States Postal Service located at 109 Live Oaks Boulevard in Casselberry, Florida, as the ""Colonel Joseph William Kittinger II Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/5867?format=xml,"Rep. Mills, Cory [R-FL-7]",Government Operations and Politics,https://www.congress.gov/118/bills/hr5867/BILLS-118hr5867enr.xml
4955,HR,118,"To name the community-based outpatient clinic of the Department of Veterans Affairs in Monroeville, Pennsylvania, as the ""Henry Parham VA Clinic"".",https://api.congress.gov/v3/bill/118/hr/4955?format=xml,"Rep. Lee, Summer L. [D-PA-12]",Armed Forces and National Security,https://www.congress.gov/118/bills/hr4955/BILLS-118hr4955enr.xml
4136,HR,118,U.S. Congressman Sam Johnson Memorial VA Clinic Act,https://api.congress.gov/v3/bill/118/hr/4136?format=xml,"Rep. Self, Keith [R-TX-3]",Armed Forces and National Security,https://www.congress.gov/118/bills/hr4136/BILLS-118hr4136enr.xml
3354,HR,118,"To designate the facility of the United States Postal Service located at 220 North Hatcher Avenue in Purcellville, Virginia, as the ""Secretary of State Madeleine Albright Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/3354?format=xml,"Rep. Wexton, Jennifer [D-VA-10]",Government Operations and Politics,https://www.congress.gov/118/bills/hr3354/BILLS-118hr3354enr.xml
1823,HR,118,"To designate the facility of the United States Postal Service located at 207 East Fort Dade Avenue in Brooksville, Florida, as the ""Specialist Justin Dean Coleman Memorial Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/1823?format=xml,"Rep. Bilirakis, Gus M. [R-FL-12]",Government Operations and Politics,https://www.congress.gov/118/bills/hr1823/BILLS-118hr1823enr.xml
1555,HR,118,"To designate the facility of the United States Postal Service located at 2300 Sylvan Avenue in Modesto, California, as the ""Corporal Michael D. Anderson Jr. Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/1555?format=xml,"Rep. McClintock, Tom [R-CA-5]",Government Operations and Politics,https://www.congress.gov/118/bills/hr1555/BILLS-118hr1555enr.xml
141,S,118,Senator Elizabeth Dole 21st Century Veterans Healthcare and Benefits Improvement Act,https://api.congress.gov/v3/bill/118/s/141?format=xml,"Sen. Moran, Jerry [R-KS]",Armed Forces and National Security,https://www.congress.gov/118/bills/s141/BILLS-118s141enr.xml
5009,HR,118,Servicemember Quality of Life Improvement and National Defense Authorization Act for Fiscal Year 2025,https://api.congress.gov/v3/bill/118/hr/5009?format=xml,"Rep. Joyce, David P. [R-OH-14]",Armed Forces and National Security,https://www.congress.gov/118/bills/hr5009/BILLS-118hr5009enr.xml
5355,S,118,NACIE Improvement Act,https://api.congress.gov/v3/bill/118/s/5355?format=xml,"Sen. Fischer, Deb [R-NE]",Native Americans,https://www.congress.gov/118/bills/s5355/BILLS-118s5355enr.xml
5314,S,118,"A bill to designate the medical center of the Department of Veterans Affairs in Tulsa, Oklahoma, as the James Mountain Inhofe VA Medical Center.",https://api.congress.gov/v3/bill/118/s/5314?format=xml,"Sen. Lankford, James [R-OK]",Armed Forces and National Security,https://www.congress.gov/118/bills/s5314/BILLS-118s5314enr.xml
4716,S,118,Financial Management Risk Reduction Act,https://api.congress.gov/v3/bill/118/s/4716?format=xml,"Sen. Peters, Gary C. [D-MI]",Government Operations and Politics,https://www.congress.gov/118/bills/s4716/BILLS-118s4716enr.xml
4610,S,118,"A bill to amend title 36, United States Code, to designate the bald eagle as the national bird.",https://api.congress.gov/v3/bill/118/s/4610?format=xml,"Sen. Klobuchar, Amy [D-MN]",Animals,https://www.congress.gov/118/bills/s4610/BILLS-118s4610enr.xml
4107,S,118,Think Differently Transportation Act,https://api.congress.gov/v3/bill/118/s/4107?format=xml,"Sen. Duckworth, Tammy [D-IL]",Transportation and Public Works,https://www.congress.gov/118/bills/s4107/BILLS-118s4107enr.xml
4077,S,118,"A bill to designate the facility of the United States Postal Service located at 180 Steuart Street in San Francisco, California, as the ""Dianne Feinstein Post Office"".",https://api.congress.gov/v3/bill/118/s/4077?format=xml,"Sen. Padilla, Alex [D-CA]",Government Operations and Politics,https://www.congress.gov/118/bills/s4077/BILLS-118s4077enr.xml
3959,S,118,Transportation Security Screening Modernization Act of 2024,https://api.congress.gov/v3/bill/118/s/3959?format=xml,"Sen. Wicker, Roger F. [R-MS]",Transportation and Public Works,https://www.congress.gov/118/bills/s3959/BILLS-118s3959enr.xml
3946,S,118,"A bill to designate the facility of the United States Postal Service located at 1106 Main Street in Bastrop, Texas, as the ""Sergeant Major Billy D. Waugh Post Office"".",https://api.congress.gov/v3/bill/118/s/3946?format=xml,"Sen. Cruz, Ted [R-TX]",Government Operations and Politics,https://www.congress.gov/118/bills/s3946/BILLS-118s3946enr.xml
3938,S,118,"A bill to designate the community-based outpatient clinic of the Department of Veterans Affairs in Lynchburg, Virginia, as the ""Private First Class Desmond T. Doss VA Clinic"".",https://api.congress.gov/v3/bill/118/s/3938?format=xml,"Sen. Warner, Mark R. [D-VA]",Armed Forces and National Security,https://www.congress.gov/118/bills/s3938/BILLS-118s3938enr.xml
3857,S,118,Jamul Indian Village Land Transfer Act,https://api.congress.gov/v3/bill/118/s/3857?format=xml,"Sen. Padilla, Alex [D-CA]",Native Americans,https://www.congress.gov/118/bills/s3857/BILLS-118s3857enr.xml
3791,S,118,America’s Conservation Enhancement Reauthorization Act of 2024,https://api.congress.gov/v3/bill/118/s/3791?format=xml,"Sen. Carper, Thomas R. [D-DE]",Environmental Protection,https://www.congress.gov/118/bills/s3791/BILLS-118s3791enr.xml
3448,S,118,Never Again Education Reauthorization Act of 2023,https://api.congress.gov/v3/bill/118/s/3448?format=xml,"Sen. Rosen, Jacky [D-NV]","Arts, Culture, Religion",https://www.congress.gov/118/bills/s3448/BILLS-118s3448enr.xml
2513,S,118,Veterans Benefits Improvement Act of 2024,https://api.congress.gov/v3/bill/118/s/2513?format=xml,"Sen. Tester, Jon [D-MT]",Armed Forces and National Security,https://www.congress.gov/118/bills/s2513/BILLS-118s2513enr.xml
2414,S,118,Working Dog Health and Welfare Act of 2023,https://api.congress.gov/v3/bill/118/s/2414?format=xml,"Sen. Braun, Mike [R-IN]",Government Operations and Politics,https://www.congress.gov/118/bills/s2414/BILLS-118s2414enr.xml
1351,S,118,Stop Institutional Child Abuse Act,https://api.congress.gov/v3/bill/118/s/1351?format=xml,"Sen. Merkley, Jeff [D-OR]",Families,https://www.congress.gov/118/bills/s1351/BILLS-118s1351enr.xml
1147,S,118,Jenna Quinn Law,https://api.congress.gov/v3/bill/118/s/1147?format=xml,"Sen. Cornyn, John [R-TX]",Families,https://www.congress.gov/118/bills/s1147/BILLS-118s1147enr.xml
932,S,118,No CORRUPTION Act,https://api.congress.gov/v3/bill/118/s/932?format=xml,"Sen. Rosen, Jacky [D-NV]",Congress,https://www.congress.gov/118/bills/s932/BILLS-118s932enr.xml
759,S,118,Beagle Brigade Act of 2023,https://api.congress.gov/v3/bill/118/s/759?format=xml,"Sen. Warnock, Raphael G. [D-GA]",Agriculture and Food,https://www.congress.gov/118/bills/s759/BILLS-118s759enr.xml
709,S,118,Federal Agency Performance Act of 2024,https://api.congress.gov/v3/bill/118/s/709?format=xml,"Sen. Peters, Gary C. [D-MI]",Government Operations and Politics,https://www.congress.gov/118/bills/s709/BILLS-118s709enr.xml
223,S,118,A bill to amend the Controlled Substances Act to fix a technical error in the definitions.,https://api.congress.gov/v3/bill/118/s/223?format=xml,"Sen. Grassley, Chuck [R-IA]",Crime and Law Enforcement,https://www.congress.gov/118/bills/s223/BILLS-118s223enr.xml
59,S,118,Chance to Compete Act of 2024,https://api.congress.gov/v3/bill/118/s/59?format=xml,"Sen. Sinema, Kyrsten [I-AZ]",Government Operations and Politics,https://www.congress.gov/118/bills/s59/BILLS-118s59enr.xml
9566,HR,118,SHARE IT Act,https://api.congress.gov/v3/bill/118/hr/9566?format=xml,"Rep. Langworthy, Nicholas A. [R-NY-23]",Government Operations and Politics,https://www.congress.gov/118/bills/hr9566/BILLS-118hr9566enr.xml
8663,HR,118,DETECT Fentanyl and Xylazine Act of 2024,https://api.congress.gov/v3/bill/118/hr/8663?format=xml,"Rep. LaLota, Nick [R-NY-1]","Science, Technology, Communications",https://www.congress.gov/118/bills/hr8663/BILLS-118hr8663enr.xml
8413,HR,118,Swanson and Hugh Butler Reservoirs Land Conveyances Act,https://api.congress.gov/v3/bill/118/hr/8413?format=xml,"Rep. Smith, Adrian [R-NE-3]",Water Resources Development,https://www.congress.gov/118/bills/hr8413/BILLS-118hr8413enr.xml
8219,HR,118,Lahaina National Heritage Area Study Act,https://api.congress.gov/v3/bill/118/hr/8219?format=xml,"Rep. Tokuda, Jill N. [D-HI-2]",Public Lands and Natural Resources,https://www.congress.gov/118/bills/hr8219/BILLS-118hr8219enr.xml
7872,HR,118,Colorado River Salinity Control Fix Act,https://api.congress.gov/v3/bill/118/hr/7872?format=xml,"Rep. Curtis, John R. [R-UT-3]",Water Resources Development,https://www.congress.gov/118/bills/hr7872/BILLS-118hr7872enr.xml
7524,HR,118,GSA Technology Accountability Act,https://api.congress.gov/v3/bill/118/hr/7524?format=xml,"Rep. Sessions, Pete [R-TX-17]",Government Operations and Politics,https://www.congress.gov/118/bills/hr7524/BILLS-118hr7524enr.xml
7332,HR,118,Utah State Parks Adjustment Act,https://api.congress.gov/v3/bill/118/hr/7332?format=xml,"Rep. Maloy, Celeste [R-UT-2]",Public Lands and Natural Resources,https://www.congress.gov/118/bills/hr7332/BILLS-118hr7332enr.xml
7213,HR,118,Autism CARES Act of 2024,https://api.congress.gov/v3/bill/118/hr/7213?format=xml,"Rep. Smith, Christopher H. [R-NJ-4]",Health,https://www.congress.gov/118/bills/hr7213/BILLS-118hr7213enr.xml
7177,HR,118,"To amend title 28, United States Code, to consolidate certain divisions in the Northern District of Alabama.",https://api.congress.gov/v3/bill/118/hr/7177?format=xml,"Rep. Strong, Dale W. [R-AL-5]",Law,https://www.congress.gov/118/bills/hr7177/BILLS-118hr7177enr.xml
6960,HR,118,Emergency Medical Services for Children Reauthorization Act of 2024,https://api.congress.gov/v3/bill/118/hr/6960?format=xml,"Rep. Carter, Earl L. ""Buddy"" [R-GA-1]",Health,https://www.congress.gov/118/bills/hr6960/BILLS-118hr6960enr.xml
6843,HR,118,"To expand the boundaries of the Atchafalaya National Heritage Area to include Lafourche Parish, Louisiana.",https://api.congress.gov/v3/bill/118/hr/6843?format=xml,"Rep. Scalise, Steve [R-LA-1]",Public Lands and Natural Resources,https://www.congress.gov/118/bills/hr6843/BILLS-118hr6843enr.xml
6829,HR,118,HEARTS Act of 2024,https://api.congress.gov/v3/bill/118/hr/6829?format=xml,"Rep. Pallone, Frank, Jr. [D-NJ-6]",Health,https://www.congress.gov/118/bills/hr6829/BILLS-118hr6829enr.xml
6826,HR,118,To designate the visitor and education center at Fort McHenry National Monument and Historic Shrine as the Paul S. Sarbanes Visitor and Education Center.,https://api.congress.gov/v3/bill/118/hr/6826?format=xml,"Rep. Mfume, Kweisi [D-MD-7]",Public Lands and Natural Resources,https://www.congress.gov/118/bills/hr6826/BILLS-118hr6826enr.xml
5770,HR,118,Water Monitoring and Tracking Essential Resources (WATER) Data Improvement Act,https://api.congress.gov/v3/bill/118/hr/5770?format=xml,"Rep. Neguse, Joe [D-CO-2]",Water Resources Development,https://www.congress.gov/118/bills/hr5770/BILLS-118hr5770enr.xml
5646,HR,118,Stop Campus Hazing Act,https://api.congress.gov/v3/bill/118/hr/5646?format=xml,"Rep. McBath, Lucy [D-GA-7]",Education,https://www.congress.gov/118/bills/hr5646/BILLS-118hr5646enr.xml
5301,HR,118,Eliminate Useless Reports Act of 2024,https://api.congress.gov/v3/bill/118/hr/5301?format=xml,"Rep. Garcia, Robert [D-CA-42]",Government Operations and Politics,https://www.congress.gov/118/bills/hr5301/BILLS-118hr5301enr.xml
4467,HR,118,DHS Border Services Contracts Review Act,https://api.congress.gov/v3/bill/118/hr/4467?format=xml,"Rep. Brecheen, Josh [R-OK-2]",Government Operations and Politics,https://www.congress.gov/118/bills/hr4467/BILLS-118hr4467enr.xml
4385,HR,118,Drought Preparedness Act,https://api.congress.gov/v3/bill/118/hr/4385?format=xml,"Rep. Neguse, Joe [D-CO-2]",Water Resources Development,https://www.congress.gov/118/bills/hr4385/BILLS-118hr4385enr.xml
4094,HR,118,Great Salt Lake Stewardship Act,https://api.congress.gov/v3/bill/118/hr/4094?format=xml,"Rep. Curtis, John R. [R-UT-3]",Water Resources Development,https://www.congress.gov/118/bills/hr4094/BILLS-118hr4094enr.xml
3801,HR,118,Employer Reporting Improvement Act,https://api.congress.gov/v3/bill/118/hr/3801?format=xml,"Rep. Smith, Adrian [R-NE-3]",Taxation,https://www.congress.gov/118/bills/hr3801/BILLS-118hr3801enr.xml
3797,HR,118,Paperwork Burden Reduction Act,https://api.congress.gov/v3/bill/118/hr/3797?format=xml,"Rep. Smith, Jason [R-MO-8]",Taxation,https://www.congress.gov/118/bills/hr3797/BILLS-118hr3797enr.xml
3324,HR,118,To extend the authority to collect Shasta-Trinity Marina fees through fiscal year 2029.,https://api.congress.gov/v3/bill/118/hr/3324?format=xml,"Rep. Huffman, Jared [D-CA-2]",Public Lands and Natural Resources,https://www.congress.gov/118/bills/hr3324/BILLS-118hr3324enr.xml
3254,HR,118,First Responder Access to Innovative Technologies Act,https://api.congress.gov/v3/bill/118/hr/3254?format=xml,"Rep. Payne, Donald M., Jr. [D-NJ-10]",Emergency Management,https://www.congress.gov/118/bills/hr3254/BILLS-118hr3254enr.xml
2468,HR,118,Mountain View Corridor Completion Act,https://api.congress.gov/v3/bill/118/hr/2468?format=xml,"Rep. Owens, Burgess [R-UT-4]",Public Lands and Natural Resources,https://www.congress.gov/118/bills/hr2468/BILLS-118hr2468enr.xml
1727,HR,118,Chesapeake and Ohio Canal National Historical Park Commission Extension Act,https://api.congress.gov/v3/bill/118/hr/1727?format=xml,"Rep. Trone, David J. [D-MD-6]",Public Lands and Natural Resources,https://www.congress.gov/118/bills/hr1727/BILLS-118hr1727enr.xml
1607,HR,118,"To clarify jurisdiction with respect to certain Bureau of Reclamation pumped storage development, and for other purposes.",https://api.congress.gov/v3/bill/118/hr/1607?format=xml,"Rep. Schweikert, David [R-AZ-1]",Water Resources Development,https://www.congress.gov/118/bills/hr1607/BILLS-118hr1607enr.xml
1097,HR,118,"Everett Alvarez, Jr. Congressional Gold Medal Act of 2023",https://api.congress.gov/v3/bill/118/hr/1097?format=xml,"Rep. Panetta, Jimmy [D-CA-19]",Armed Forces and National Security,https://www.congress.gov/118/bills/hr1097/BILLS-118hr1097enr.xml
663,HR,118,Native American Child Protection Act,https://api.congress.gov/v3/bill/118/hr/663?format=xml,"Rep. Gallego, Ruben [D-AZ-3]",Native Americans,https://www.congress.gov/118/bills/hr663/BILLS-118hr663enr.xml
10545,HR,118,"American Relief Act, 2025",https://api.congress.gov/v3/bill/118/hr/10545?format=xml,"Rep. Cole, Tom [R-OK-4]",Economics and Public Finance,https://www.congress.gov/118/bills/hr10545/BILLS-118hr10545enr.xml
6513,HR,118,COCOA Act of 2024,https://api.congress.gov/v3/bill/118/hr/6513?format=xml,"Rep. Carey, Mike [R-OH-15]",Government Operations and Politics,https://www.congress.gov/118/bills/hr6513/BILLS-118hr6513enr.xml
2747,S,118,A bill to amend the Federal Election Campaign Act of 1971 to extend the Administrative Fine Program for certain reporting violations.,https://api.congress.gov/v3/bill/118/s/2747?format=xml,"Sen. Klobuchar, Amy [D-MN]",Government Operations and Politics,https://www.congress.gov/118/bills/s2747/BILLS-118s2747enr.xml
7764,HR,118,Commission to Study the Potential Transfer of the Weitzman National Museum of American Jewish History to the Smithsonian Institution Act,https://api.congress.gov/v3/bill/118/hr/7764?format=xml,"Rep. Wasserman Schultz, Debbie [D-FL-25]","Arts, Culture, Religion",https://www.congress.gov/118/bills/hr7764/BILLS-118hr7764enr.xml
3613,S,118,Improving Federal Building Security Act of 2024,https://api.congress.gov/v3/bill/118/s/3613?format=xml,"Sen. Peters, Gary C. [D-MI]",Government Operations and Politics,https://www.congress.gov/118/bills/s3613/BILLS-118s3613enr.xml
3475,S,118,Strengthening the Commercial Driver’s License Information System Act,https://api.congress.gov/v3/bill/118/s/3475?format=xml,"Sen. Peters, Gary C. [D-MI]",Transportation and Public Works,https://www.congress.gov/118/bills/s3475/BILLS-118s3475enr.xml
2781,S,118,Good Samaritan Remediation of Abandoned Hardrock Mines Act of 2024,https://api.congress.gov/v3/bill/118/s/2781?format=xml,"Sen. Heinrich, Martin [D-NM]",Environmental Protection,https://www.congress.gov/118/bills/s2781/BILLS-118s2781enr.xml
1478,S,118,"A bill to designate United States Route 20 in the States of Oregon, Idaho, Montana, Wyoming, Nebraska, Iowa, Illinois, Indiana, Ohio, Pennsylvania, New York, and Massachusetts as the ""National Medal of Honor Highway"", and for other purposes.",https://api.congress.gov/v3/bill/118/s/1478?format=xml,"Sen. Wyden, Ron [D-OR]",Transportation and Public Works,https://www.congress.gov/118/bills/s1478/BILLS-118s1478enr.xml
310,S,118,Disaster Contract Improvement Act,https://api.congress.gov/v3/bill/118/s/310?format=xml,"Sen. Scott, Rick [R-FL]",Emergency Management,https://www.congress.gov/118/bills/s310/BILLS-118s310enr.xml
50,S,118,Pensacola and Perdido Bays Estuary of National Significance Act of 2024,https://api.congress.gov/v3/bill/118/s/50?format=xml,"Sen. Rubio, Marco [R-FL]",Environmental Protection,https://www.congress.gov/118/bills/s50/BILLS-118s50enr.xml
3960,S,118,"A bill to amend title 35, United States Code, to provide a good faith exception to the imposition of fines for false assertions and certifications, and for other purposes.",https://api.congress.gov/v3/bill/118/s/3960?format=xml,"Sen. Coons, Christopher A. [D-DE]",Commerce,https://www.congress.gov/118/bills/s3960/BILLS-118s3960enr.xml
4243,S,118,Shirley Chisholm Congressional Gold Medal Act,https://api.congress.gov/v3/bill/118/s/4243?format=xml,"Sen. Butler, Laphonza R. [D-CA]",Congress,https://www.congress.gov/118/bills/s4243/BILLS-118s4243enr.xml
91,S,118,Forgotten Heroes of the Holocaust Congressional Gold Medal Act,https://api.congress.gov/v3/bill/118/s/91?format=xml,"Sen. Hagerty, Bill [R-TN]",International Affairs,https://www.congress.gov/118/bills/s91/BILLS-118s91enr.xml
3821,HR,118,Firefighter Cancer Registry Reauthorization Act of 2023,https://api.congress.gov/v3/bill/118/hr/3821?format=xml,"Rep. Pascrell, Bill, Jr. [D-NJ-9]",Health,https://www.congress.gov/118/bills/hr3821/BILLS-118hr3821enr.xml
1432,HR,118,VETT Act,https://api.congress.gov/v3/bill/118/hr/1432?format=xml,"Rep. Wenstrup, Brad R. [R-OH-2]",Taxation,https://www.congress.gov/118/bills/hr1432/BILLS-118hr1432enr.xml
